"lga_id","zone","state","lga","ward","community","facility_name","facility_type","long_id","short_id"
302,"southwest","ondo","ifedore","10","Irese","Irese basic health Centre","primaryhealthclinic","f4abb484-a704-4349-b139-747c564ca3b9","B:ylyv"
302,"southwest","ondo","ifedore","Isarun/Erigi","Isarun","Basic health Centre isarun","primaryhealthclinic","b149272e-1ea4-48d4-980e-0b0e9c4a2181","B:tmby"
302,"southwest","ondo","ifedore","2","Ijare","Comprehensive Basic Health Centre ijare","primaryhealthclinic","9cacc254-f8dd-4b65-9f82-fb9cc6ac30ec","B:fyyt"
302,"southwest","ondo","ifedore","Ijare 1","Ijare","Basic Health Centre","primaryhealthclinic","91328a2a-641f-432c-99da-f119e990d494","B:uqbk"
302,"southwest","ondo","ifedore","Ipogun ibule","Ibule","Basic health Centre","primaryhealthcarecentre","f504fd87-e9dc-4acc-927a-7d14cf16c09c","B:drfj"
302,"southwest","ondo","ifedore","Ilara 1","Ilara mokin","Basic health Centre","primaryhealthclinic","ceaf6e66-b2b8-4a28-a62f-a17bb3f26386","B:cynh"
302,"southwest","ondo","ifedore","10 - olorunda","Igbaraoke","Basic health centre","primaryhealthclinic","511554d3-7d6a-43f2-9101-abe6ad7c50e8","B:qzis"
302,"southwest","ondo","ifedore","2 - iloro odode","Igbaraoke","Basic health centre iloro","primaryhealthclinic","2bfa79a3-80e5-4905-8101-c5b745c0a74a","B:lvtu"
302,"southwest","ondo","ifedore","Ero/Ibuji","Ero","Health centre","primaryhealthclinic","46150508-1ab7-48bc-b601-20ecdea8c2fb","B:udcn"
302,"southwest","ondo","ifedore","2","Ijare","Basic Health Centre araromi omoladan","primaryhealthclinic","fb533829-1860-44f4-a991-60438531c545","B:kiuq"
302,"southwest","ondo","ifedore","1","Ijare","Basic H odoesi","primaryhealthclinic","c7dacfce-080a-4715-b7de-c4b7bb959820","B:fnox"
302,"southwest","ondo","ifedore","Ero ibuji","Ibuji","Comprehensive  Health. Centre","comprehensivehealthcentre","ab162159-d84e-41c2-a5b3-7dd56356539e","B:sxbn"
302,"southwest","ondo","ifedore","Isarun owena","Erigi","Basic health centre","primaryhealthclinic","86067641-7a0d-4af3-975f-0c7c2d02837a","B:wkqv"
302,"southwest","ondo","ifedore","10 - owena isharun","Ajebamidele","Basic health centre","primaryhealthclinic","f945362b-5d92-476c-930b-898eaba768b1","B:viez"
302,"southwest","ondo","ifedore","Igbaraoke 1","Igbaraoke","Basic health centre","primaryhealthclinic","5d9c9bb8-a8b5-44a6-9403-dc1302cd80f6","B:rqif"
302,"southwest","ondo","ifedore","Ipogun ibule","Ipogun","Basic health Centre","primaryhealthclinic","17265667-58fc-419e-a7d9-294cb213f96d","B:sowy"
302,"southwest","ondo","ifedore","Wuraola 2","Ilara mokin","Xxx","primaryhealthclinic","fbf5bebc-e202-4375-9b52-e498497dc9ca","B:saqe"
302,"southwest","ondo","ifedore","Owena isarun","Elemo Camp","B.H.C Elemo Camp","primaryhealthclinic","1d99733f-e631-421b-9f80-9c54545980f9","B:bqnt"
304,"southwest","osun","ifelodun","Olonde 08","Olonde","Ayobami","maternity","00e27f15-fab1-467c-b4f4-eea9de1a2f40","B:ycat"
304,"southwest","osun","ifelodun","10","Iba","Iba PHC","primaryhealthcarecentre","6f23a523-66a3-4ee9-8423-83b45c5dd17b","B:yxli"
304,"southwest","osun","ifelodun","3","Orisa Elejin","Orisa Elejin PHC","primaryhealthcarecentre","f641b3dd-f422-443f-9031-4eefac7ad2c6","B:ypnl"
304,"southwest","osun","ifelodun","4","Ilupeju area","Rabiu mat centre","maternity","e31e4f9c-5913-44cb-879d-e28fc08f83b7","B:lvoo"
304,"southwest","osun","ifelodun","5","Odo amo","Shifa medical centre","comprehensivehealthcentre","fc243d8f-810a-44e3-81f8-41a6e918b510","B:fhsa"
304,"southwest","osun","ifelodun","Adejumo/abeobi","Adejumo/abeobi","Titilope medical centre","cottagehospital","59e36aba-ddb4-42f4-ac12-e4b9d6b3cfab","B:nqlh"
304,"southwest","osun","ifelodun","6","Iludun area","Bello private hospital","generalhospital","b8960651-2623-4809-bc46-16b0fc8cc154","B:aixd"
304,"southwest","osun","ifelodun","6 Akogun","Akogun Area","Folorunso Con. Home","specialisthospital","2659509c-3a54-4a5c-a590-809ff5fd4abb","B:pfla"
304,"southwest","osun","ifelodun","3","Isale agunjin","Ope olu mat","maternity","44406e6b-f7a0-4382-94dc-63ddb3132b52","B:wtdb"
304,"southwest","osun","ifelodun","7","Eweta","Primary Health  Centre Eweta","primaryhealthcarecentre","fdb511c5-5b3b-418e-a1a2-f6eb06033a07","B:zkal"
304,"southwest","osun","ifelodun","Four 4","Olowoye Steet","Clinic","primaryhealthclinic","c20444c7-663f-4567-a2c3-91f8f3fc1c08","B:fphs"
304,"southwest","osun","ifelodun","Olonde 08","Olonde","Olonde Primary Health  care","primaryhealthcarecentre","ec2def33-69bf-405c-adb2-2825f1dda139","B:ilfj"
304,"southwest","osun","ifelodun","7","Eweta","Xxx","primaryhealthclinic","282d95c0-40d9-49eb-bf61-42ca72d46701","B:cdae"
304,"southwest","osun","ifelodun","4","Adegbenro","Ife olu medical centre","comprehensivehealthcentre","405a5dc3-6fc9-4fe8-92c3-414079c731bc","B:eccp"
304,"southwest","osun","ifelodun","12 Eko Ende","Eko Ende","EKO ENDE P.H.C","primaryhealthcarecentre","6613f0e5-0084-47d0-ba98-8e486fe91a73","B:zfwv"
304,"southwest","osun","ifelodun","3","Agunji","Medical Centre","specialisthospital","cee1ce28-b69a-4862-a596-7ca8f1467aa5","B:ejrr"
304,"southwest","osun","ifelodun","4","Kajola","Ayotunde mat centre","maternity","74599147-c3e0-4949-b039-5430eb4cd922","B:pbdc"
304,"southwest","osun","ifelodun","2","Oke Amala","Oke Amala Primary Health  Care.","primaryhealthcarecentre","87f2f246-88b2-4df0-918d-aae78a1a720d","B:mmyv"
304,"southwest","osun","ifelodun","7","Ifelodun","Emiloju PHC","primaryhealthcarecentre","ac884b07-7366-428a-90d3-86aa26bf7317","B:cnte"
304,"southwest","osun","ifelodun","3","Aludundun","Owode Idi Ose PHC","primaryhealthcarecentre","3d5ebdd8-1772-461a-bc4a-019375e08ac1","B:rbxe"
304,"southwest","osun","ifelodun","9","Iba","Iba model PHC","wardmodelphccentre","3d711741-c4ff-4009-b2f8-479eac4ab1cd","B:rfuc"
304,"southwest","osun","ifelodun","5 Dagbolu","Dagbolu","Dagbolu PHC","primaryhealthcarecentre","8adf491c-2ae3-48ff-b40e-8a75c314cadb","B:nrrm"
304,"southwest","osun","ifelodun","4","Oke afo arefeta","Oke afo phc","primaryhealthcarecentre","291da505-76f7-45a1-91bd-09b45839855e","B:qypw"
304,"southwest","osun","ifelodun","II Obaagun","ldiogun","lbukun Hospital","primaryhealthcarecentre","a4e4e8fe-582a-4329-9ff7-9912186e9d5c","B:bcrq"
304,"southwest","osun","ifelodun","II Obaagun","Oke lmori","Omotayo clinic Obaagun","maternity","444db7ac-700e-4fbf-9ebb-b1468314fede","B:gctl"
304,"southwest","osun","ifelodun","1","Penjo Oke Iroko","Penjo PHC","primaryhealthcarecentre","642c3a6e-7e9d-4e3d-99aa-926d479437f1","B:ocui"
304,"southwest","osun","ifelodun","6 lsale ikirun","Isale lkirun","Central phc","primaryhealthcarecentre","2c89f10d-7f77-4e72-a9f4-ee6f4b1cda2b","B:jbro"
304,"southwest","osun","ifelodun","7","Surulere","Alayo Hospital","cottagehospital","9cce05d8-1093-40d8-8ee9-ad845bd6e0be","B:ezhd"
304,"southwest","osun","ifelodun","Marindoti/ayo-olu","Marindoti/ayo-olu","Ayo-olu","cottagehospital","2f9f5118-2503-4799-a2e1-668f15d77699","B:opmg"
304,"southwest","osun","ifelodun","Orotunde 6","Orotunde","Araromi","specialisthospital","6b1eb251-17f4-4684-b0c3-c88087902cf2","B:kyyh"
304,"southwest","osun","ifelodun","3","Isale agunjin","State hospital","comprehensivehealthcentre","4c4a0419-af85-412c-90de-a899f1386b58","B:zahe"
304,"southwest","osun","ifelodun","Eko ajala","Eko ajala","Eko ajala","healthpostdispensary","c2684e98-27b4-467c-894c-ad760c16ee59","B:mxii"
304,"southwest","osun","ifelodun","6 Maboreje","Maboreje","Maboreje PHC","primaryhealthcarecentre","26313735-a921-46b1-9eab-e99b2fe5ffa1","B:yzbg"
304,"southwest","osun","ifelodun","2","Ikirun","Alaafiatayo Private Hospital. Ikirun","primaryhealthclinic","de1ac060-13f6-4b43-87d4-0129821e02ee","B:ahvk"
304,"southwest","osun","ifelodun","11","Obaagun","Phc obaagun","primaryhealthcarecentre","bf6eabfc-9718-4330-a9e1-3de8817fc249","B:hgxq"
305,"southwest","ogun","ifo","9","Olorunsogo","Model Primary Health  Care Centre","primaryhealthcarecentre","a52a302a-3dfd-4a9b-a72d-9a0ee570e675","B:ikhg"
305,"southwest","ogun","ifo","10","Ogungbade","Model Primary Health  Care Centre","wardmodelphccentre","3ce0b6d8-4d64-4368-b62a-e72c7a524946","B:ypoi"
305,"southwest","ogun","ifo","Okenla","Ikorita Okenla","Okenla Health Post","healthpostdispensary","ea9d381e-93f6-4fbf-bed4-c8686b57654f","B:etkg"
305,"southwest","ogun","ifo","9","Pakoto","LUTH Primary Health  Care Centre","primaryhealthcarecentre","f9cb35e5-e413-48bd-8a5b-cd9ca80f37ff","B:serr"
305,"southwest","ogun","ifo","7","Opeilu","Opeilu Health Centre","primaryhealthcarecentre","66a6a29d-7a8f-474e-a808-e2d7d4726b0d","B:lhwn"
305,"southwest","ogun","ifo","Oke Aro/ Ibaragun","Okungbolu","Okungbolu Modern PHC","primaryhealthcarecentre","9c2fa903-c809-4982-a706-27514e411320","B:vcha"
305,"southwest","ogun","ifo","7","Oke Aro","Xxx","primaryhealthcarecentre","39babfbc-5c72-48db-bda1-bdb6d59beca4","B:qixk"
305,"southwest","ogun","ifo","3","Ifo","General  Hospital","generalhospital","4e7c30db-ef8a-4c1c-af84-e2067a680e6a","B:mhku"
305,"southwest","ogun","ifo","7","Ilupeju","Ilupeju Health Centre","primaryhealthcarecentre","b6ce85e0-845b-4103-840a-c2a96808150d","B:acab"
305,"southwest","ogun","ifo","5","Ojodu Abiodun","Primary Health  Centre","primaryhealthcarecentre","ac04036d-3da9-4514-bf5f-89036a11e646","B:terg"
305,"southwest","ogun","ifo","7","Ososun","Xxx","primaryhealthcarecentre","88f3e39c-91ce-45b2-b3bd-33c302fff860","B:rekx"
305,"southwest","ogun","ifo","8","Oyero","XXX","primaryhealthcarecentre","1c4acec7-ca5f-41b7-883c-a75206892b8d","B:pzoi"
305,"southwest","ogun","ifo","10","ABUDU","OPEYEMI CLINIC &MAT. HOME","maternity","c93eecfa-d769-4bde-a55d-fc6b8ab3a36b","B:sqbm"
305,"southwest","ogun","ifo","Oke Aro/ Ibaragun","Okungbolu","Okungbolu Modern PHC","primaryhealthcarecentre","d6a58ef2-2331-45ab-a238-3d99156a3e3b","B:oald"
305,"southwest","ogun","ifo","6","Ajuwon","Ajuwon Health Centre","primaryhealthcarecentre","663b046d-b2af-4c2e-b31b-1956c424240d","B:czbs"
305,"southwest","ogun","ifo","*","Adiyan","Adiyan Health Centre","primaryhealthcarecentre","b4e8913e-c546-4bd8-89f3-8c3304f5a444","B:tybr"
305,"southwest","ogun","ifo","Agbado","Agbado","Agbado Health Centre","primaryhealthcarecentre","4f8790ca-9b7d-4ae3-8763-fbdde497f522","B:onfh"
305,"southwest","ogun","ifo","3 Agosi","Agosi","Agosi Health Centre","primaryhealthcarecentre","34f8b938-493f-49b2-be13-8f789c95604e","B:guvt"
305,"southwest","ogun","ifo","4","ITOKI","ITOKI COMM. H .CENTRR","primaryhealthcarecentre","d7ebf83b-488a-4f55-98c7-7c11179b11dc","B:wxkg"
305,"southwest","ogun","ifo","1","Olose","Primary Health  CENTRE; OLOSE","primaryhealthcarecentre","d382b213-bb37-47b7-9292-5016e3d271f7","B:irvl"
305,"southwest","ogun","ifo","3 Orile Ifo Road","Orile Ifo Road Ifo","Ife/Ibukunolu Maternity Centre","maternity","cf736b71-4eb7-430c-99c4-f0bab9d7282e","B:puhn"
305,"southwest","ogun","ifo","10 Coker","Coker","Coker Health Centre","primaryhealthcarecentre","3a3da65a-2f07-4c93-9dac-adf452418a56","B:gifd"
305,"southwest","ogun","ifo","Ibogun Olaogun (11)","Ibogun Olaogun","Ibogun Model PHC","wardmodelphccentre","f577e892-f4bb-4e8c-93c6-934a1bed7933","B:ddny"
305,"southwest","ogun","ifo","7","ROBIYAN","ROBIYAN H.CENTRE","primaryhealthcarecentre","1a5f6681-fd35-4beb-a783-19c192c6f130","B:ywaq"
306,"northwest","kaduna","igabi","Kwarau","Dankande","Dankande Clinic","healthpostdispensary","54e1261f-9014-4b04-a16b-645b4fd50714","B:wdxp"
306,"northwest","kaduna","igabi","Rigachukum","T/wada Rigachukum","Model Health Centre","primaryhealthcarecentre","3887d2b3-8dab-4605-a7aa-f79f04916866","B:axuf"
306,"northwest","kaduna","igabi","Rigasa","Rigasa","Muazatul Maternity Health Centre","primaryhealthclinic","df0a4146-5d95-4a8e-b158-28ca849c5c5a","B:yyuw"
306,"northwest","kaduna","igabi","Rigachukun","Kurmin kaduna","PHC","primaryhealthclinic","ec014e3e-78c9-46bf-aca9-cf1768c5bb7f","B:xbua"
306,"northwest","kaduna","igabi","Afaka","Mando Musa Umar Street","Maimuna Clinic Maternity","maternity","a35fb02f-48d4-40e1-8c0c-c5ebef228d4c","B:gbhe"
306,"northwest","kaduna","igabi","Gwaraje","Maje","HC Maje","primaryhealthclinic","0456da9f-8255-4bfc-a7ce-180a70cc6971","B:yejo"
306,"northwest","kaduna","igabi","Gwaraje","Liggyara","HC Liggyara","primaryhealthclinic","0e32b4b8-26ce-47ac-80f4-09ef99a13219","B:ehrf"
306,"northwest","kaduna","igabi","Zangon aya","Mangi","Healty clinic","healthpostdispensary","04331bde-30e3-4c13-81e6-e61146b35b93","B:kddn"
306,"northwest","kaduna","igabi","R.chukum","Barakallahu"," Primary Health  Centre","primaryhealthcarecentre","15572cea-acbd-4f87-9a03-6b6a3a2a1b3d","B:hwzf"
306,"northwest","kaduna","igabi","Zangonaya","Anguwanmalamai","Health clinc anguwanmalamai","primaryhealthclinic","5900c12f-f7fa-4ccb-86d3-a02cd8c6a6b1","B:trdp"
306,"northwest","kaduna","igabi","Gwaraje","Barkonu","HC Barkonu","primaryhealthclinic","85d0f4b3-1a62-42e6-b111-dece660c25cd","B:plmy"
306,"northwest","kaduna","igabi","Rigasa","Mallamawa","Health Clinic","primaryhealthclinic","96b85724-91c4-49bc-a867-07d92652ea82","B:gmmn"
306,"northwest","kaduna","igabi","BIRNIN YERO","JAJI","COMPRESIVE HEALTH CENTRE; JAJI","comprehensivehealthcentre","19df6541-bb72-4b3d-bf70-4f27eb7cdda5","B:stvh"
306,"northwest","kaduna","igabi","kwarau","Kwarau","Kwarau Dispdnsary","healthpostdispensary","9fd60017-38c8-4470-be3a-cbfbc79995a7","B:ndnm"
306,"northwest","kaduna","igabi","Afaka","Mando","Damu Clinic","maternity","9aafbfee-5a5c-4473-90e5-5cf9bcafe0bd","B:kyof"
306,"northwest","kaduna","igabi","Gwaraji","Gwaraji","PHC Gwaraji","primaryhealthclinic","f4b4cf34-e634-4a5c-9385-d9a2a3919c40","B:dsle"
306,"northwest","kaduna","igabi","Rigachukuum","Kukumaki","HC Zaure","primaryhealthclinic","f9f663ef-095c-4d3c-aa0e-a2955c424adb","B:rxlk"
306,"northwest","kaduna","igabi","Afaka","Mahuta","PHC","primaryhealthcarecentre","5280870f-b4df-4dae-a569-d4fec0886225","B:dfre"
306,"northwest","kaduna","igabi","Afaka","Old Afaka","H Centre old Afalka","primaryhealthclinic","ea7933f9-cb96-4ffd-95c6-a3dadfeddd29","B:utmm"
306,"northwest","kaduna","igabi","Rigasa","Taro Taro","PHC Taro Taro","primaryhealthclinic","384947a0-d582-4a3b-aeda-77c4faf7f299","B:bbew"
306,"northwest","kaduna","igabi","Afaka","Mando","Accor Clinic","maternity","f88fa155-66fa-4342-8ee5-1061c3c00a8f","B:sros"
306,"northwest","kaduna","igabi","Kerawa","Dinki","Dinki Dispensary","healthpostdispensary","61f829fc-0843-49b8-b789-7f827fd87cda","B:rhhu"
306,"northwest","kaduna","igabi","Birnin Yero","Labar","Labar Clinic","healthpostdispensary","e2a314ec-e29d-4f15-b29d-da22f2d5a13c","B:pwuw"
306,"northwest","kaduna","igabi","Turunku","Farakwai","PHC Kwanar farakwai","primaryhealthclinic","a267922f-98a2-416d-a7e2-973b667b4c9b","B:unen"
306,"northwest","kaduna","igabi","Gadaga","Panturawa","Health Centre panturawa","primaryhealthclinic","c5ecbe43-b296-4ad6-ac92-7fd5e73dcac9","B:yvtf"
306,"northwest","kaduna","igabi","Rigasa","Miyetti","PHC Miyetti","primaryhealthcarecentre","3b549693-4b16-4ff4-8715-525cdbc37f28","B:clez"
306,"northwest","kaduna","igabi","Rigasa","Rigasa","PHC Rigasa","primaryhealthclinic","d31438fd-7e7f-4781-8446-cc13e92d6785","B:bwbh"
306,"northwest","kaduna","igabi","Afaka","Mando","Annul Medical Centre","maternity","159ab442-7dbc-48d6-8645-1266acf637f2","B:fmgs"
306,"northwest","kaduna","igabi","Rigasa","Rigasa Suleman Zaria Road","Miyyeti Allah Nursing And Maternity","maternity","f8fa2dd1-a780-41a7-94a9-3d74b6e17519","B:bynv"
306,"northwest","kaduna","igabi","Rigachukum","Rigachukum","Primary Health  Centre R.chukum","primaryhealthcarecentre","63bbcfa7-01e3-4683-8384-d9be289cf3b1","B:ohww"
306,"northwest","kaduna","igabi","Rigasa","Zaria Street","Central Hospital and Maternity","maternity","e46e6c08-2a20-482a-9b07-478a7f9c49b2","B:kehr"
306,"northwest","kaduna","igabi","Gwaraji","Sabongarin joga","P H  C","primaryhealthclinic","d2f72fd1-ffb8-41c4-8b28-2895f89b06e8","B:wegz"
306,"northwest","kaduna","igabi","Afaka","Mando","PHC MANDO","primaryhealthcarecentre","d7bb4642-865c-4a72-a939-e3168a85cdd3","B:kuqa"
306,"northwest","kaduna","igabi","Gadan gayan","Gadangayan","PHC Gadangayan","primaryhealthclinic","a389fe80-f5ed-49b7-8124-f14eda4eeaa0","B:dxvl"
306,"northwest","kaduna","igabi","Turunku","Turunku","Healty clinic","healthpostdispensary","6265a004-28ca-4e75-8773-11625570f368","B:logo"
306,"northwest","kaduna","igabi","KWARAU","RUHOGI","Primary Health  CARE RUHOGI","primaryhealthclinic","4e5e51ed-5837-42a0-bcf0-ab31c3242dbe","B:uvhl"
306,"northwest","kaduna","igabi","KERAWA","SABON BIRNIN DOSA","HEALTH CLINIC SABON BIRNIN DOSA","primaryhealthcarecentre","fba56b0f-8ac9-4b02-a473-b91ee16f030f","B:igvf"
306,"northwest","kaduna","igabi","Igabi","Igabi","PHC Igabi","primaryhealthcarecentre","ff62e5d0-7c38-494a-a55e-3d570d2d1688","B:avhe"
306,"northwest","kaduna","igabi","Zangonaya","Kanfanin zangonaya","Phc zangonaya","primaryhealthclinic","9833dce9-8973-463c-ab1e-d60cc2d85421","B:bmzt"
306,"northwest","kaduna","igabi","Zangon aya","Audi","Health clinic","primaryhealthcarecentre","7aecbb0c-44db-4f51-9a78-b03a78ec154c","B:yfnh"
306,"northwest","kaduna","igabi","Rigasa","Hayin Dan Mani","PHC Hayim Dan mani","primaryhealthcarecentre","c094a888-0ec0-460a-9860-346037756731","B:wiae"
306,"northwest","kaduna","igabi","Gadangayan","Gadangayan","Primary Health  Care Centre gadangayan","primaryhealthclinic","98e7ff43-64fc-4515-84d4-fe541bc69bce","B:kykw"
306,"northwest","kaduna","igabi","Rigasa","Hayin Taro Taro","HC Taro Taro","primaryhealthclinic","68a80b81-f263-45ad-b1cc-e03d2f75d967","B:bfoj"
306,"northwest","kaduna","igabi","Zangon aya","Tudun wadan mangi","Health Clinic","healthpostdispensary","b6e315fd-74e8-498a-92b3-f1249583880a","B:snwc"
306,"northwest","kaduna","igabi","Rigasa","Kano Road","Zaitu Diagnostic","maternity","2f84aa56-85c6-4085-8c66-eb3bebe1cab9","B:iyxj"
306,"northwest","kaduna","igabi","Rigasa","Rigasa","General Hospital Rigasa","generalhospital","7fd76cce-88e1-490a-981c-a120be028115","B:hknd"
306,"northwest","kaduna","igabi","Zangon aya","Lamba","P .H .c.","primaryhealthcarecentre","d4f64655-58ba-4e26-b0df-0af6a4322fc2","B:flkp"
306,"northwest","kaduna","igabi","Afaka","Kuntungare","Health Centre Kuntungare","primaryhealthclinic","6bb2bb0d-e357-4632-8b9b-d6c267728087","B:ygbt"
306,"northwest","kaduna","igabi","Turunku","Amana","PHC amana","primaryhealthclinic","4993abc0-d5f9-45b0-a6df-669b1a956e93","B:cyiw"
307,"north_central","kogi","igalamela_odolu","AJAKA. 1","OFULOKO","PHC. OFULOKO","primaryhealthclinic","065a8ecb-aee0-41b6-a8ba-72e417c462ed","B:rasv"
307,"north_central","kogi","igalamela_odolu","AJAKA. I","AJAKA","PHC. AJAKA","primaryhealthcarecentre","43d76c3c-fd4a-4c8c-a3ce-7ed17150a560","B:xpfm"
307,"north_central","kogi","igalamela_odolu","Avrugo","Umochina","Phc umochina avrugo","primaryhealthcarecentre","1c700554-8d6c-44ab-b6a3-7440e2454de9","B:kwqj"
307,"north_central","kogi","igalamela_odolu","Ajaka","Ofanwa","Primary Health  centre Ofanwa","primaryhealthcarecentre","df120df6-ef2a-4170-ba27-a6c415fc6dbb","B:ukuc"
307,"north_central","kogi","igalamela_odolu","ODOLU","ODOLU","GENERAL. HOSPITAL","generalhospital","490f6e15-26f1-487e-967f-f1dc3fc3ab35","B:fukw"
307,"north_central","kogi","igalamela_odolu","Avrugo","Eke","PHC Eke-Avrugo","primaryhealthcarecentre","a617bd8f-4e2e-43af-8c04-d6358723b5de","B:rdna"
307,"north_central","kogi","igalamela_odolu","OJIAJI","UGWAKA OLA","DISPENSARY","healthpostdispensary","8096c012-fc2c-4d3d-a358-ec347a493898","B:bfiv"
307,"north_central","kogi","igalamela_odolu","OFORACHI II.","OJODAW COMM.","PRIMARY H/CARE","primaryhealthcarecentre","4b2cfeb1-a40e-4d45-b1be-2e94f335e62b","B:teqg"
307,"north_central","kogi","igalamela_odolu","OFORACHI. II","IKEFFI. OJUWO","PHC.  IKEFFI OJUWO","primaryhealthclinic","6bd22a7b-df1c-47a7-aa56-9338026c6e8c","B:anqs"
307,"north_central","kogi","igalamela_odolu","ODOLU. I","ODOLU","PHC. ODOLU","primaryhealthcarecentre","0d2a93fe-4c8a-48f3-9ed5-361ebd914369","B:rfoy"
307,"north_central","kogi","igalamela_odolu","AJAKA. II","IKARE. I","PHC. IKARE. I","primaryhealthclinic","f8f064b9-a02f-4b0a-a948-805e169e97e9","B:kbcu"
307,"north_central","kogi","igalamela_odolu","AJAKA. II","IMERE/OKOCHOGBE","PHC. IMERE/OKOCHOGBE","primaryhealthclinic","40e251f0-707f-4097-8af1-60c5c0566023","B:qjad"
307,"north_central","kogi","igalamela_odolu","AJAKA. II","IKARE OJOKUTA","PHC. IKARE II. OJOKUTA","primaryhealthclinic","0bf4dc75-674e-458c-9b0a-6a6bd7141fb2","B:zbae"
307,"north_central","kogi","igalamela_odolu","AJAKA. II","EMACHI- OKO","PHC. EMACHI - OKO","primaryhealthclinic","866cb860-bf8b-4edf-80cf-58d478643f17","B:ejbe"
307,"north_central","kogi","igalamela_odolu","OFORACHI II.","OFOBU","ADONAI CLINIC OFOBU","healthpostdispensary","df459a28-8986-4761-a5f5-9c920cba8adf","B:oqiu"
307,"north_central","kogi","igalamela_odolu","AJAKA 1","EGBOLO","PHC. EGBOLO","primaryhealthclinic","ea4992f4-c0ec-4c32-8d78-6128f31ac07e","B:uvbj"
307,"north_central","kogi","igalamela_odolu","AJAKA. I","IYOGBO","PHC. IYOGBO","primaryhealthclinic","5d164635-7a5b-41ba-bbb3-5b59b2351e66","B:yyya"
307,"north_central","kogi","igalamela_odolu","AJAKA. I","OKENYA","PRECIOUS. MED. CLINIC","healthpostdispensary","ae0c8bba-661d-4198-81df-b283c622d68b","B:rhei"
307,"north_central","kogi","igalamela_odolu","AJAKA. I","IBOCHI","PHC. IBOCHI","primaryhealthclinic","3d2eefcf-5441-4ee1-aeee-e73a7a38713c","B:huvl"
307,"north_central","kogi","igalamela_odolu","AJAKA. I","OGBAGBADA","PHC. OGBAGBADA","primaryhealthclinic","937a98d0-f8e5-4dc6-b3cc-9b2e7c68b436","B:onjc"
307,"north_central","kogi","igalamela_odolu","AKPANYA","APANYA","PRY. HEALT CARE CENTRE AKPANYA","primaryhealthclinic","513d16a5-b506-4c29-8e3d-994895cf5979","B:dpop"
307,"north_central","kogi","igalamela_odolu","AJAKA. II","EMACHI","PHC. EMACHI","primaryhealthclinic","f599397e-d338-415c-ab2f-571965d72d89","B:frcj"
307,"north_central","kogi","igalamela_odolu","AJAKA. II","OFUDU","PHC. OFUDU","primaryhealthclinic","c8586697-c796-4f9f-b94f-e19726d52852","B:wwgc"
307,"north_central","kogi","igalamela_odolu","Uforachi II","Ugbedomagwu","PHC Ugbedomagwu","primaryhealthcarecentre","0d82d0b0-490c-471a-9cee-db97ad7933f5","B:delz"
307,"north_central","kogi","igalamela_odolu","AJAKA. I","IBOCHI - OKANEKPA","PHC. IBOCHI - OKANEKPA","primaryhealthclinic","1c06715e-d2d8-4eb4-8189-643ec87f17cc","B:vdzl"
307,"north_central","kogi","igalamela_odolu","OFORACHI. I","OJOKUTA","PHC. OJOKUTA","primaryhealthclinic","235e5d0a-d530-4c50-9c08-b25f408c76bb","B:yvle"
307,"north_central","kogi","igalamela_odolu","OFORACHI 1","OLICHEKPE","PHC OLICHEKPE","primaryhealthclinic","4be44030-2086-44ef-8b5b-120ee2143beb","B:ywsz"
307,"north_central","kogi","igalamela_odolu","Oforachi l","Uwowo ate","Phc uwowo ate","primaryhealthclinic","576b0eb8-e2ba-4539-9077-df9c013baf99","B:hmqb"
307,"north_central","kogi","igalamela_odolu","OFORACHI. I","IYEGU","PHC. IYEGU","primaryhealthclinic","bff618bd-037c-408d-8547-3ab44a0264ad","B:wrtk"
307,"north_central","kogi","igalamela_odolu","OJI AJI","OLA","Primary Health CARE","primaryhealthclinic","352cf6d5-9696-4d20-9986-fe499781adfe","B:lsif"
307,"north_central","kogi","igalamela_odolu","Uforachi","Apata","PHC APATA","primaryhealthcarecentre","d9a48cd9-f5a2-4827-b312-b2874c37b706","B:bjut"
307,"north_central","kogi","igalamela_odolu","Avrugo","Amaohuru","PHC AMAOHURU","primaryhealthcarecentre","b51915f2-61f7-4a48-a2d2-6a2b51e35e05","B:uyug"
307,"north_central","kogi","igalamela_odolu","AJAKA. I","UJAGBA","COMMUNITY. HEALTH. CENTRE. UJAGBA","primaryhealthcarecentre","284cf183-de35-4990-896d-5fdc21db75c9","B:fdos"
307,"north_central","kogi","igalamela_odolu","OFORACHI. I","OGBOGBO","PHC. OGBOGBO","primaryhealthclinic","9c3cc312-38df-4a89-a8ee-a3a6b18143de","B:utok"
307,"north_central","kogi","igalamela_odolu","AKPANYA","ANEKITIKPA","HEALTH. CLINIC","primaryhealthclinic","ed4822b5-5e7b-4648-b401-ad1c80fadf56","B:qigr"
307,"north_central","kogi","igalamela_odolu","Ekwuloko","Ekwuloko","Ekwuloko health clinic","primaryhealthclinic","7dfb1ae2-3649-4186-84d9-85442606d65a","B:kwgg"
307,"north_central","kogi","igalamela_odolu","AJAKA. II","OJOKUTA","PHC. OJOKUTA","primaryhealthclinic","25eeb0b7-d860-4c91-912e-76b790941a7b","B:qevh"
